match_id,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
m_2019_F_36,1st Round,5/27/2019,3.73,37.7,29.8,French Open,2019,149
m_2019_F_37,1st Round,5/27/2019,3.94,34.6,34.5,French Open,2019,138
m_2019_F_38,1st Round,5/27/2019,4.43,42.7,44.3,French Open,2019,177
m_2019_F_39,1st Round,5/27/2019,3.58,30.8,38.5,French Open,2019,154
m_2019_F_40,1st Round,5/27/2019,3.36,38.1,31.3,French Open,2019,94
m_2019_F_41,1st Round,5/27/2019,4.19,35,43.3,French Open,2019,130
m_2019_F_42,1st Round,5/27/2019,3.78,39.7,37.8,French Open,2019,151
m_2019_F_43,1st Round,5/28/2019,4.27,39.3,35.3,French Open,2019,141
m_2019_F_44,1st Round,5/28/2019,3.42,28.9,27.3,French Open,2019,82
m_2019_F_45,1st Round,5/28/2019,4.73,42.2,39,French Open,2019,156
m_2019_F_46,1st Round,5/28/2019,3.74,37.7,31.8,French Open,2019,127
m_2019_F_47,1st Round,5/28/2019,4.96,43.5,49.6,French Open,2019,248
m_2019_F_48,1st Round,5/28/2019,4.18,39,37.6,French Open,2019,188
m_2019_F_49,1st Round,5/28/2019,3.65,36.8,28,French Open,2019,84
m_2019_F_50,1st Round,5/28/2019,4.63,44.1,41.7,French Open,2019,125
m_2019_F_51,1st Round,5/28/2019,4.31,41.9,41.7,French Open,2019,125
m_2019_F_52,1st Round,5/28/2019,4.32,41.8,48.4,French Open,2019,242
m_2019_F_53,1st Round,5/28/2019,3.88,37.3,46.5,French Open,2019,186
m_2019_F_54,1st Round,5/28/2019,3.78,40,34,French Open,2019,102
m_2019_F_55,1st Round,5/28/2019,4.41,39,42.7,French Open,2019,128
m_2019_F_56,1st Round,5/28/2019,4.71,46,45.2,French Open,2019,226
m_2019_F_57,1st Round,5/28/2019,4.04,38.5,32.3,French Open,2019,97
m_2019_F_58,1st Round,5/28/2019,3.74,40,38.7,French Open,2019,116
m_2019_F_59,1st Round,5/28/2019,5.39,46.1,51.3,French Open,2019,205
m_2019_F_60,1st Round,5/28/2019,3.75,35.2,37.5,French Open,2019,150
m_2019_F_61,1st Round,5/28/2019,4.84,42.8,44.8,French Open,2019,179
m_2019_F_62,1st Round,5/28/2019,4.87,42.4,44.8,French Open,2019,224
m_2019_F_63,1st Round,5/28/2019,4.39,39.6,33.7,French Open,2019,101
m_2019_F_64,2nd Round,5/29/2019,4.57,42.3,42.3,French Open,2019,169
m_2019_F_65,2nd Round,5/29/2019,4.19,42.1,37.8,French Open,2019,151
m_2019_F_66,2nd Round,5/29/2019,5.16,53,43,French Open,2019,129
m_2019_F_67,2nd Round,5/29/2019,4.04,38.9,36.3,French Open,2019,109
m_2019_F_68,2nd Round,5/29/2019,4.55,42.8,45.5,French Open,2019,182
m_2019_F_69,2nd Round,5/29/2019,3.72,40.4,33.5,French Open,2019,134
m_2019_F_70,2nd Round,5/29/2019,4.22,37.9,45,French Open,2019,135
m_2019_F_71,2nd Round,5/29/2019,4.64,41.4,51,French Open,2019,255
m_2019_F_72,2nd Round,5/29/2019,4.48,40.8,40.3,French Open,2019,121
m_2019_F_73,2nd Round,5/29/2019,4.55,40.3,47,French Open,2019,141
m_2019_F_74,2nd Round,5/29/2019,4.96,44.3,52.6,French Open,2019,263
m_2019_F_75,2nd Round,5/29/2019,4.35,38.2,33.3,French Open,2019,100
m_2019_F_76,2nd Round,5/29/2019,3.31,36,32,French Open,2019,96
m_2019_F_77,2nd Round,5/29/2019,4.55,40,54.6,French Open,2019,273
m_2019_F_78,2nd Round,5/29/2019,4.87,40.7,37.3,French Open,2019,112
m_2019_F_79,2nd Round,5/30/2019,4.42,42.7,53,French Open,2019,106
m_2019_F_80,2nd Round,5/30/2019,3.57,34.6,37.5,French Open,2019,150
m_2019_F_81,2nd Round,5/30/2019,5.52,47.3,46,French Open,2019,138
m_2019_F_82,2nd Round,5/30/2019,4.56,41.3,46.8,French Open,2019,187
m_2019_F_83,2nd Round,5/30/2019,4.25,39.4,39.7,French Open,2019,119
m_2019_F_84,2nd Round,5/30/2019,3.58,37.7,31,French Open,2019,93
m_2019_F_85,2nd Round,5/30/2019,5.26,46.1,56.5,French Open,2019,226
m_2019_F_86,2nd Round,5/30/2019,3.5,36.3,32.7,French Open,2019,98
m_2019_F_87,2nd Round,5/30/2019,4.41,38.8,48.5,French Open,2019,194
m_2019_F_88,2nd Round,5/30/2019,3.78,39.4,37.8,French Open,2019,151
m_2019_F_89,2nd Round,5/30/2019,4.52,42.2,45.2,French Open,2019,226
m_2019_F_90,2nd Round,5/30/2019,3.55,37.7,34.3,French Open,2019,103
m_2019_F_91,2nd Round,5/30/2019,4.31,43.6,41.7,French Open,2019,125
m_2019_F_92,2nd Round,5/30/2019,3.52,38.3,29.3,French Open,2019,88
m_2019_F_93,2nd Round,5/30/2019,4.23,38.8,41.3,French Open,2019,165
m_2019_F_94,2nd Round,5/30/2019,3.89,38.1,36,French Open,2019,144
